date,lat,lon,estimated_ndvi,vegetation_category
2024-06-29,35.6462,45.4682,0.58,Moderate Vegetation
2024-06-29,35.6462,45.4777,0.538,Moderate Vegetation
2024-06-29,35.6462,45.4872,0.667,Dense Vegetation
2024-06-29,35.6462,45.4967,0.392,Moderate Vegetation
2024-06-29,35.6462,45.5062,0.559,Moderate Vegetation
2024-06-29,35.6462,45.5156,0.587,Moderate Vegetation
2024-06-29,35.6462,45.5251,0.758,Dense Vegetation
2024-06-29,35.6462,45.5346,0.48,Moderate Vegetation
2024-06-29,35.6462,45.5441,0.516,Moderate Vegetation
2024-06-29,35.6462,45.5536,0.473,Moderate Vegetation
2024-06-29,35.6462,45.5631,0.364,Moderate Vegetation
2024-06-29,35.6462,45.5726,0.465,Moderate Vegetation
2024-06-29,35.6462,45.5821,0.571,Moderate Vegetation
2024-06-29,35.6462,45.5915,0.552,Moderate Vegetation
2024-06-29,35.6462,45.601,0.342,Moderate Vegetation
2024-06-29,35.6462,45.6105,0.628,Dense Vegetation
2024-06-29,35.6462,45.62,0.476,Moderate Vegetation
2024-06-29,35.6544,45.25,0.209,Sparse Vegetation
2024-06-29,35.6544,45.2595,0.149,Sparse Vegetation
2024-06-29,35.6544,45.269,0.474,Moderate Vegetation
2024-06-29,35.6544,45.2785,0.414,Moderate Vegetation
2024-06-29,35.6544,45.2879,0.472,Moderate Vegetation
2024-06-29,35.6544,45.2974,0.465,Moderate Vegetation
2024-06-29,35.6544,45.3069,0.602,Dense Vegetation
2024-06-29,35.6544,45.3164,0.519,Moderate Vegetation
2024-06-29,35.6544,45.3259,0.492,Moderate Vegetation
2024-06-29,35.6544,45.3354,0.434,Moderate Vegetation
2024-06-29,35.6544,45.3449,0.538,Moderate Vegetation
2024-06-29,35.6544,45.3544,0.633,Dense Vegetation
2024-06-29,35.6544,45.3638,0.474,Moderate Vegetation
2024-06-29,35.6544,45.3733,0.743,Dense Vegetation
2024-06-29,35.6544,45.3828,0.532,Moderate Vegetation
2024-06-29,35.6544,45.3923,0.507,Moderate Vegetation
2024-06-29,35.6544,45.4018,0.604,Dense Vegetation
2024-06-29,35.6544,45.4113,0.461,Moderate Vegetation
2024-06-29,35.6544,45.4208,0.543,Moderate Vegetation
2024-06-29,35.6544,45.4303,0.599,Moderate Vegetation
2024-06-29,35.6544,45.4397,0.535,Moderate Vegetation
2024-06-29,35.6544,45.4492,0.605,Dense Vegetation
2024-06-29,35.6544,45.4587,0.524,Moderate Vegetation
2024-06-29,35.6544,45.4682,0.662,Dense Vegetation
2024-06-29,35.6544,45.4777,0.497,Moderate Vegetation
2024-06-29,35.6544,45.4872,0.59,Moderate Vegetation
2024-06-29,35.6544,45.4967,0.72,Dense Vegetation
2024-06-29,35.6544,45.5062,0.511,Moderate Vegetation
2024-06-29,35.6544,45.5156,0.485,Moderate Vegetation
2024-06-29,35.6544,45.5251,0.47,Moderate Vegetation
2024-06-29,35.6544,45.5346,0.453,Moderate Vegetation
2024-06-29,35.6544,45.5441,0.351,Moderate Vegetation
2024-06-29,35.6544,45.5536,0.527,Moderate Vegetation
2024-06-29,35.6544,45.5631,0.441,Moderate Vegetation
2024-06-29,35.6544,45.5726,0.581,Moderate Vegetation
2024-06-29,35.6544,45.5821,0.298,Sparse Vegetation
2024-06-29,35.6544,45.5915,0.432,Moderate Vegetation
2024-06-29,35.6544,45.601,0.493,Moderate Vegetation
2024-06-29,35.6544,45.6105,0.54,Moderate Vegetation
2024-06-29,35.6544,45.62,0.414,Moderate Vegetation
2024-06-29,35.6626,45.25,0.503,Moderate Vegetation
2024-06-29,35.6626,45.2595,0.577,Moderate Vegetation
2024-06-29,35.6626,45.269,0.492,Moderate Vegetation
2024-06-29,35.6626,45.2785,0.399,Moderate Vegetation
2024-06-29,35.6626,45.2879,0.472,Moderate Vegetation
2024-06-29,35.6626,45.2974,0.46,Moderate Vegetation
2024-06-29,35.6626,45.3069,0.386,Moderate Vegetation
2024-06-29,35.6626,45.3164,0.582,Moderate Vegetation
2024-06-29,35.6626,45.3259,0.489,Moderate Vegetation
2024-06-29,35.6626,45.3354,0.586,Moderate Vegetation
2024-06-29,35.6626,45.3449,0.479,Moderate Vegetation
2024-06-29,35.6626,45.3544,0.592,Moderate Vegetation
2024-06-29,35.6626,45.3638,0.498,Moderate Vegetation
2024-06-29,35.6626,45.3733,0.594,Moderate Vegetation
2024-06-29,35.6626,45.3828,0.393,Moderate Vegetation
2024-06-29,35.6626,45.3923,0.623,Dense Vegetation
2024-06-29,35.6626,45.4018,0.491,Moderate Vegetation
2024-06-29,35.6626,45.4113,0.573,Moderate Vegetation
2024-06-29,35.6626,45.4208,0.49,Moderate Vegetation
2024-06-29,35.6626,45.4303,0.569,Moderate Vegetation
2024-06-29,35.6626,45.4397,0.361,Moderate Vegetation
2024-06-29,35.6626,45.4492,0.468,Moderate Vegetation
2024-06-29,35.6626,45.4587,0.387,Moderate Vegetation
2024-06-29,35.6626,45.4682,0.513,Moderate Vegetation
2024-06-29,35.6626,45.4777,0.435,Moderate Vegetation
2024-06-29,35.6626,45.4872,0.521,Moderate Vegetation
2024-06-29,35.6626,45.4967,0.536,Moderate Vegetation
2024-06-29,35.6626,45.5062,0.568,Moderate Vegetation
2024-06-29,35.6626,45.5156,0.445,Moderate Vegetation
2024-06-29,35.6626,45.5251,0.576,Moderate Vegetation
2024-06-29,35.6626,45.5346,0.466,Moderate Vegetation
2024-06-29,35.6626,45.5441,0.307,Moderate Vegetation
2024-06-29,35.6626,45.5536,0.364,Moderate Vegetation
2024-06-29,35.6626,45.5631,0.498,Moderate Vegetation
2024-06-29,35.6626,45.5726,0.376,Moderate Vegetation
2024-06-29,35.6626,45.5821,0.646,Dense Vegetation
2024-06-29,35.6626,45.5915,0.455,Moderate Vegetation
2024-06-29,35.6626,45.601,0.452,Moderate Vegetation
2024-06-29,35.6626,45.6105,0.396,Moderate Vegetation
2024-06-29,35.6626,45.62,0.377,Moderate Vegetation
2024-06-29,35.6708,45.25,0.425,Moderate Vegetation
2024-06-29,35.6708,45.2595,0.509,Moderate Vegetation
2024-06-29,35.6708,45.269,0.599,Moderate Vegetation
2024-06-29,35.6708,45.2785,0.603,Dense Vegetation
2024-06-29,35.6708,45.2879,0.653,Dense Vegetation
2024-06-29,35.6708,45.2974,0.485,Moderate Vegetation
2024-06-29,35.6708,45.3069,0.294,Sparse Vegetation
2024-06-29,35.6708,45.3164,0.457,Moderate Vegetation
2024-06-29,35.6708,45.3259,0.551,Moderate Vegetation
2024-06-29,35.6708,45.3354,0.524,Moderate Vegetation
2024-06-29,35.6708,45.3449,0.347,Moderate Vegetation
2024-06-29,35.6708,45.3544,0.64,Dense Vegetation
2024-06-29,35.6708,45.3638,0.441,Moderate Vegetation
2024-06-29,35.6708,45.3733,0.506,Moderate Vegetation
2024-06-29,35.6708,45.3828,0.512,Moderate Vegetation
2024-06-29,35.6708,45.3923,0.485,Moderate Vegetation
2024-06-29,35.6708,45.4018,0.485,Moderate Vegetation
2024-06-29,35.6708,45.4113,0.518,Moderate Vegetation
2024-06-29,35.6708,45.4208,0.607,Dense Vegetation
2024-06-29,35.6708,45.4303,0.657,Dense Vegetation
2024-06-29,35.6708,45.4397,0.568,Moderate Vegetation
2024-06-29,35.6708,45.4492,0.724,Dense Vegetation
2024-06-29,35.6708,45.4587,0.582,Moderate Vegetation
2024-06-29,35.6708,45.4682,0.658,Dense Vegetation
2024-06-29,35.6708,45.4777,0.485,Moderate Vegetation
2024-06-29,35.6708,45.4872,0.634,Dense Vegetation
2024-06-29,35.6708,45.4967,0.468,Moderate Vegetation
2024-06-29,35.6708,45.5062,0.507,Moderate Vegetation
2024-06-29,35.6708,45.5156,0.394,Moderate Vegetation
2024-06-29,35.6708,45.5251,0.467,Moderate Vegetation
2024-06-29,35.6708,45.5346,0.527,Moderate Vegetation
2024-06-29,35.6708,45.5441,0.537,Moderate Vegetation
2024-06-29,35.6708,45.5536,0.54,Moderate Vegetation
2024-06-29,35.6708,45.5631,0.52,Moderate Vegetation
2024-06-29,35.6708,45.5726,0.419,Moderate Vegetation
2024-06-29,35.6708,45.5821,0.317,Moderate Vegetation
2024-06-29,35.6708,45.5915,0.35,Moderate Vegetation
2024-06-29,35.6708,45.601,0.531,Moderate Vegetation
2024-06-29,35.6708,45.6105,0.347,Moderate Vegetation
2024-06-29,35.6708,45.62,0.372,Moderate Vegetation
2024-06-29,35.679,45.25,0.255,Sparse Vegetation
2024-06-29,35.679,45.2595,0.507,Moderate Vegetation
2024-06-29,35.679,45.269,0.497,Moderate Vegetation
2024-06-29,35.679,45.2785,0.497,Moderate Vegetation
2024-06-29,35.679,45.2879,0.542,Moderate Vegetation
2024-06-29,35.679,45.2974,0.545,Moderate Vegetation
2024-06-29,35.679,45.3069,0.56,Moderate Vegetation
2024-06-29,35.679,45.3164,0.289,Sparse Vegetation
2024-06-29,35.679,45.3259,0.515,Moderate Vegetation
2024-06-29,35.679,45.3354,0.412,Moderate Vegetation
2024-06-29,35.679,45.3449,0.528,Moderate Vegetation
2024-06-29,35.679,45.3544,0.455,Moderate Vegetation
2024-06-29,35.679,45.3638,0.567,Moderate Vegetation
2024-06-29,35.679,45.3733,0.537,Moderate Vegetation
2024-06-29,35.679,45.3828,0.679,Dense Vegetation
2024-06-29,35.679,45.3923,0.609,Dense Vegetation
2024-06-29,35.679,45.4018,0.566,Moderate Vegetation
2024-06-29,35.679,45.4113,0.399,Moderate Vegetation
2024-06-29,35.679,45.4208,0.501,Moderate Vegetation
2024-06-29,35.679,45.4303,0.722,Dense Vegetation
2024-06-29,35.679,45.4397,0.676,Dense Vegetation
2024-06-29,35.679,45.4492,0.701,Dense Vegetation
2024-06-29,35.679,45.4587,0.61,Dense Vegetation
2024-06-29,35.679,45.4682,0.579,Moderate Vegetation
2024-06-29,35.679,45.4777,0.61,Dense Vegetation
2024-06-29,35.679,45.4872,0.569,Moderate Vegetation
2024-06-29,35.679,45.4967,0.517,Moderate Vegetation
2024-06-29,35.679,45.5062,0.672,Dense Vegetation
2024-06-29,35.679,45.5156,0.362,Moderate Vegetation
2024-06-29,35.679,45.5251,0.429,Moderate Vegetation
2024-06-29,35.679,45.5346,0.294,Sparse Vegetation
2024-06-29,35.679,45.5441,0.534,Moderate Vegetation
2024-06-29,35.679,45.5536,0.472,Moderate Vegetation
2024-06-29,35.679,45.5631,0.3,Sparse Vegetation
2024-06-29,35.679,45.5726,0.536,Moderate Vegetation
2024-06-29,35.679,45.5821,0.41,Moderate Vegetation
2024-06-29,35.679,45.5915,0.406,Moderate Vegetation
2024-06-29,35.679,45.601,0.458,Moderate Vegetation
2024-06-29,35.679,45.6105,0.357,Moderate Vegetation
2024-06-29,35.679,45.62,0.32,Moderate Vegetation
2024-06-29,35.6872,45.25,0.266,Sparse Vegetation
2024-06-29,35.6872,45.2595,0.544,Moderate Vegetation
2024-06-29,35.6872,45.269,0.323,Moderate Vegetation
2024-06-29,35.6872,45.2785,0.522,Moderate Vegetation
2024-06-29,35.6872,45.2879,0.432,Moderate Vegetation
2024-06-29,35.6872,45.2974,0.362,Moderate Vegetation
2024-06-29,35.6872,45.3069,0.393,Moderate Vegetation
2024-06-29,35.6872,45.3164,0.401,Moderate Vegetation
2024-06-29,35.6872,45.3259,0.305,Moderate Vegetation
2024-06-29,35.6872,45.3354,0.439,Moderate Vegetation
2024-06-29,35.6872,45.3449,0.359,Moderate Vegetation
2024-06-29,35.6872,45.3544,0.493,Moderate Vegetation
2024-06-29,35.6872,45.3638,0.499,Moderate Vegetation
2024-06-29,35.6872,45.3733,0.483,Moderate Vegetation
2024-06-29,35.6872,45.3828,0.506,Moderate Vegetation
2024-06-29,35.6872,45.3923,0.481,Moderate Vegetation
2024-06-29,35.6872,45.4018,0.491,Moderate Vegetation
2024-06-29,35.6872,45.4113,0.529,Moderate Vegetation
2024-06-29,35.6872,45.4208,0.51,Moderate Vegetation
2024-06-29,35.6872,45.4303,0.684,Dense Vegetation
2024-06-29,35.6872,45.4397,0.441,Moderate Vegetation
2024-06-29,35.6872,45.4492,0.567,Moderate Vegetation
2024-06-29,35.6872,45.4587,0.411,Moderate Vegetation
2024-06-29,35.6872,45.4682,0.371,Moderate Vegetation
2024-06-29,35.6872,45.4777,0.495,Moderate Vegetation
2024-06-29,35.6872,45.4872,0.47,Moderate Vegetation
2024-06-29,35.6872,45.4967,0.465,Moderate Vegetation
2024-06-29,35.6872,45.5062,0.319,Moderate Vegetation
2024-06-29,35.6872,45.5156,0.554,Moderate Vegetation
2024-06-29,35.6872,45.5251,0.498,Moderate Vegetation
2024-06-29,35.6872,45.5346,0.329,Moderate Vegetation
2024-06-29,35.6872,45.5441,0.494,Moderate Vegetation
2024-06-29,35.6872,45.5536,0.449,Moderate Vegetation
2024-06-29,35.6872,45.5631,0.683,Dense Vegetation
2024-06-29,35.6872,45.5726,0.519,Moderate Vegetation
2024-06-29,35.6872,45.5821,0.435,Moderate Vegetation
2024-06-29,35.6872,45.5915,0.489,Moderate Vegetation
2024-06-29,35.6872,45.601,0.362,Moderate Vegetation
2024-06-29,35.6872,45.6105,0.508,Moderate Vegetation
2024-06-29,35.6872,45.62,0.374,Moderate Vegetation
2024-06-29,35.6954,45.25,0.461,Moderate Vegetation
2024-06-29,35.6954,45.2595,0.468,Moderate Vegetation
2024-06-29,35.6954,45.269,0.461,Moderate Vegetation
2024-06-29,35.6954,45.2785,0.534,Moderate Vegetation
2024-06-29,35.6954,45.2879,0.371,Moderate Vegetation
2024-06-29,35.6954,45.2974,0.484,Moderate Vegetation
2024-06-29,35.6954,45.3069,0.437,Moderate Vegetation
2024-06-29,35.6954,45.3164,0.476,Moderate Vegetation
2024-06-29,35.6954,45.3259,0.395,Moderate Vegetation
2024-06-29,35.6954,45.3354,0.415,Moderate Vegetation
2024-06-29,35.6954,45.3449,0.611,Dense Vegetation
2024-06-29,35.6954,45.3544,0.443,Moderate Vegetation
2024-06-29,35.6954,45.3638,0.309,Moderate Vegetation
2024-06-29,35.6954,45.3733,0.433,Moderate Vegetation
2024-06-29,35.6954,45.3828,0.404,Moderate Vegetation
2024-06-29,35.6954,45.3923,0.64,Dense Vegetation
2024-06-29,35.6954,45.4018,0.417,Moderate Vegetation
2024-06-29,35.6954,45.4113,0.472,Moderate Vegetation
2024-06-29,35.6954,45.4208,0.444,Moderate Vegetation
2024-06-29,35.6954,45.4303,0.334,Moderate Vegetation
2024-06-29,35.6954,45.4397,0.522,Moderate Vegetation
2024-06-29,35.6954,45.4492,0.503,Moderate Vegetation
2024-06-29,35.6954,45.4587,0.412,Moderate Vegetation
2024-06-29,35.6954,45.4682,0.429,Moderate Vegetation
2024-06-29,35.6954,45.4777,0.52,Moderate Vegetation
2024-06-29,35.6954,45.4872,0.384,Moderate Vegetation
2024-06-29,35.6954,45.4967,0.473,Moderate Vegetation
2024-06-29,35.6954,45.5062,0.55,Moderate Vegetation
2024-06-29,35.6954,45.5156,0.551,Moderate Vegetation
2024-06-29,35.6954,45.5251,0.475,Moderate Vegetation
2024-06-29,35.6954,45.5346,0.502,Moderate Vegetation
2024-06-29,35.6954,45.5441,0.386,Moderate Vegetation
2024-06-29,35.6954,45.5536,0.513,Moderate Vegetation
2024-06-29,35.6954,45.5631,0.413,Moderate Vegetation
2024-06-29,35.6954,45.5726,0.485,Moderate Vegetation
2024-06-29,35.6954,45.5821,0.263,Sparse Vegetation
2024-06-29,35.6954,45.5915,0.517,Moderate Vegetation
2024-06-29,35.6954,45.601,0.374,Moderate Vegetation
2024-06-29,35.6954,45.6105,0.455,Moderate Vegetation
2024-06-29,35.6954,45.62,0.36,Moderate Vegetation
2024-06-29,35.7036,45.25,0.421,Moderate Vegetation
2024-06-29,35.7036,45.2595,0.263,Sparse Vegetation
2024-06-29,35.7036,45.269,0.407,Moderate Vegetation
2024-06-29,35.7036,45.2785,0.361,Moderate Vegetation
2024-06-29,35.7036,45.2879,0.406,Moderate Vegetation
2024-06-29,35.7036,45.2974,0.476,Moderate Vegetation
2024-06-29,35.7036,45.3069,0.394,Moderate Vegetation
2024-06-29,35.7036,45.3164,0.548,Moderate Vegetation
2024-06-29,35.7036,45.3259,0.491,Moderate Vegetation
2024-06-29,35.7036,45.3354,0.391,Moderate Vegetation
2024-06-29,35.7036,45.3449,0.439,Moderate Vegetation
2024-06-29,35.7036,45.3544,0.439,Moderate Vegetation
2024-06-29,35.7036,45.3638,0.583,Moderate Vegetation
2024-06-29,35.7036,45.3733,0.466,Moderate Vegetation
2024-06-29,35.7036,45.3828,0.497,Moderate Vegetation
2024-06-29,35.7036,45.3923,0.402,Moderate Vegetation
2024-06-29,35.7036,45.4018,0.611,Dense Vegetation
2024-06-29,35.7036,45.4113,0.44,Moderate Vegetation
2024-06-29,35.7036,45.4208,0.415,Moderate Vegetation
2024-06-29,35.7036,45.4303,0.426,Moderate Vegetation
2024-06-29,35.7036,45.4397,0.342,Moderate Vegetation
2024-06-29,35.7036,45.4492,0.43,Moderate Vegetation
2024-06-29,35.7036,45.4587,0.39,Moderate Vegetation
2024-06-29,35.7036,45.4682,0.422,Moderate Vegetation
2024-06-29,35.7036,45.4777,0.379,Moderate Vegetation
2024-06-29,35.7036,45.4872,0.513,Moderate Vegetation
2024-06-29,35.7036,45.4967,0.552,Moderate Vegetation
2024-06-29,35.7036,45.5062,0.465,Moderate Vegetation
2024-06-29,35.7036,45.5156,0.371,Moderate Vegetation
2024-06-29,35.7036,45.5251,0.468,Moderate Vegetation
2024-06-29,35.7036,45.5346,0.379,Moderate Vegetation
2024-06-29,35.7036,45.5441,0.224,Sparse Vegetation
2024-06-29,35.7036,45.5536,0.365,Moderate Vegetation
2024-06-29,35.7036,45.5631,0.282,Sparse Vegetation
2024-06-29,35.7036,45.5726,0.507,Moderate Vegetation
2024-06-29,35.7036,45.5821,0.464,Moderate Vegetation
2024-06-29,35.7036,45.5915,0.329,Moderate Vegetation
2024-06-29,35.7036,45.601,0.28,Sparse Vegetation
2024-06-29,35.7036,45.6105,0.182,Sparse Vegetation
2024-06-29,35.7036,45.62,0.09,No Vegetation
2024-06-29,35.7118,45.25,0.495,Moderate Vegetation
2024-06-29,35.7118,45.2595,0.583,Moderate Vegetation
2024-06-29,35.7118,45.269,0.545,Moderate Vegetation
2024-06-29,35.7118,45.2785,0.398,Moderate Vegetation
2024-06-29,35.7118,45.2879,0.372,Moderate Vegetation
2024-06-29,35.7118,45.2974,0.42,Moderate Vegetation
2024-06-29,35.7118,45.3069,0.415,Moderate Vegetation
2024-06-29,35.7118,45.3164,0.32,Moderate Vegetation
2024-06-29,35.7118,45.3259,0.278,Sparse Vegetation
2024-06-29,35.7118,45.3354,0.436,Moderate Vegetation
2024-06-29,35.7118,45.3449,0.507,Moderate Vegetation
2024-06-29,35.7118,45.3544,0.585,Moderate Vegetation
2024-06-29,35.7118,45.3638,0.469,Moderate Vegetation
2024-06-29,35.7118,45.3733,0.471,Moderate Vegetation
2024-06-29,35.7118,45.3828,0.29,Sparse Vegetation
2024-06-29,35.7118,45.3923,0.529,Moderate Vegetation
2024-06-29,35.7118,45.4018,0.35,Moderate Vegetation
2024-06-29,35.7118,45.4113,0.322,Moderate Vegetation
2024-06-29,35.7118,45.4208,0.254,Sparse Vegetation
2024-06-29,35.7118,45.4303,0.61,Dense Vegetation
2024-06-29,35.7118,45.4397,0.431,Moderate Vegetation
2024-06-29,35.7118,45.4492,0.547,Moderate Vegetation
2024-06-29,35.7118,45.4587,0.506,Moderate Vegetation
2024-06-29,35.7118,45.4682,0.507,Moderate Vegetation
2024-06-29,35.7118,45.4777,0.412,Moderate Vegetation
2024-06-29,35.7118,45.4872,0.403,Moderate Vegetation
2024-06-29,35.7118,45.4967,0.537,Moderate Vegetation
2024-06-29,35.7118,45.5062,0.344,Moderate Vegetation
2024-06-29,35.7118,45.5156,0.378,Moderate Vegetation
2024-06-29,35.7118,45.5251,0.483,Moderate Vegetation
2024-06-29,35.7118,45.5346,0.48,Moderate Vegetation
2024-06-29,35.7118,45.5441,0.588,Moderate Vegetation
2024-06-29,35.7118,45.5536,0.366,Moderate Vegetation
2024-06-29,35.7118,45.5631,0.46,Moderate Vegetation
2024-06-29,35.7118,45.5726,0.505,Moderate Vegetation
2024-06-29,35.7118,45.5821,0.379,Moderate Vegetation
2024-06-29,35.7118,45.5915,0.47,Moderate Vegetation
2024-06-29,35.7118,45.601,0.463,Moderate Vegetation
2024-06-29,35.7118,45.6105,0.29,Sparse Vegetation
2024-06-29,35.7118,45.62,0.563,Moderate Vegetation
2024-06-29,35.72,45.25,0.484,Moderate Vegetation
2024-06-29,35.72,45.2595,0.271,Sparse Vegetation
2024-06-29,35.72,45.269,0.447,Moderate Vegetation
2024-06-29,35.72,45.2785,0.185,Sparse Vegetation
2024-06-29,35.72,45.2879,0.234,Sparse Vegetation
2024-06-29,35.72,45.2974,0.47,Moderate Vegetation
2024-06-29,35.72,45.3069,0.259,Sparse Vegetation
2024-06-29,35.72,45.3164,0.391,Moderate Vegetation
2024-06-29,35.72,45.3259,0.411,Moderate Vegetation
2024-06-29,35.72,45.3354,0.534,Moderate Vegetation
2024-06-29,35.72,45.3449,0.547,Moderate Vegetation
2024-06-29,35.72,45.3544,0.357,Moderate Vegetation
2024-06-29,35.72,45.3638,0.507,Moderate Vegetation
2024-06-29,35.72,45.3733,0.176,Sparse Vegetation
2024-06-29,35.72,45.3828,0.556,Moderate Vegetation
2024-06-29,35.72,45.3923,0.538,Moderate Vegetation
2024-06-29,35.72,45.4018,0.39,Moderate Vegetation
2024-06-29,35.72,45.4113,0.396,Moderate Vegetation
2024-06-29,35.72,45.4208,0.45,Moderate Vegetation
2024-06-29,35.72,45.4303,0.591,Moderate Vegetation
2024-06-29,35.72,45.4397,0.466,Moderate Vegetation
2024-06-29,35.72,45.4492,0.409,Moderate Vegetation
2024-06-29,35.72,45.4587,0.486,Moderate Vegetation
2024-06-29,35.72,45.4682,0.618,Dense Vegetation
2024-06-29,35.72,45.4777,0.643,Dense Vegetation
2024-06-29,35.72,45.4872,0.632,Dense Vegetation
2024-06-29,35.72,45.4967,0.492,Moderate Vegetation
2024-06-29,35.72,45.5062,0.694,Dense Vegetation
2024-06-29,35.72,45.5156,0.461,Moderate Vegetation
2024-06-29,35.72,45.5251,0.379,Moderate Vegetation
2024-06-29,35.72,45.5346,0.348,Moderate Vegetation
2024-06-29,35.72,45.5441,0.462,Moderate Vegetation
2024-06-29,35.72,45.5536,0.447,Moderate Vegetation
2024-06-29,35.72,45.5631,0.367,Moderate Vegetation
2024-06-29,35.72,45.5726,0.354,Moderate Vegetation
2024-06-29,35.72,45.5821,0.488,Moderate Vegetation
2024-06-29,35.72,45.5915,0.464,Moderate Vegetation
2024-06-29,35.72,45.601,0.347,Moderate Vegetation
2024-06-29,35.72,45.6105,0.295,Sparse Vegetation
2024-06-29,35.72,45.62,0.26,Sparse Vegetation
2024-06-30,35.4,45.25,0.425,Moderate Vegetation
2024-06-30,35.4,45.2595,0.425,Moderate Vegetation
2024-06-30,35.4,45.269,0.452,Moderate Vegetation
2024-06-30,35.4,45.2785,0.378,Moderate Vegetation
2024-06-30,35.4,45.2879,0.284,Sparse Vegetation
2024-06-30,35.4,45.2974,0.46,Moderate Vegetation
2024-06-30,35.4,45.3069,0.31,Moderate Vegetation
2024-06-30,35.4,45.3164,0.422,Moderate Vegetation
2024-06-30,35.4,45.3259,0.707,Dense Vegetation
2024-06-30,35.4,45.3354,0.425,Moderate Vegetation
2024-06-30,35.4,45.3449,0.491,Moderate Vegetation
2024-06-30,35.4,45.3544,0.535,Moderate Vegetation
2024-06-30,35.4,45.3638,0.433,Moderate Vegetation
2024-06-30,35.4,45.3733,0.429,Moderate Vegetation
2024-06-30,35.4,45.3828,0.518,Moderate Vegetation
2024-06-30,35.4,45.3923,0.456,Moderate Vegetation
2024-06-30,35.4,45.4018,0.481,Moderate Vegetation
2024-06-30,35.4,45.4113,0.485,Moderate Vegetation
2024-06-30,35.4,45.4208,0.642,Dense Vegetation
2024-06-30,35.4,45.4303,0.545,Moderate Vegetation
2024-06-30,35.4,45.4397,0.722,Dense Vegetation
2024-06-30,35.4,45.4492,0.532,Moderate Vegetation
2024-06-30,35.4,45.4587,0.602,Dense Vegetation
2024-06-30,35.4,45.4682,0.533,Moderate Vegetation
2024-06-30,35.4,45.4777,0.468,Moderate Vegetation
2024-06-30,35.4,45.4872,0.413,Moderate Vegetation
2024-06-30,35.4,45.4967,0.37,Moderate Vegetation
2024-06-30,35.4,45.5062,0.595,Moderate Vegetation
2024-06-30,35.4,45.5156,0.281,Sparse Vegetation
2024-06-30,35.4,45.5251,0.292,Sparse Vegetation
2024-06-30,35.4,45.5346,0.321,Moderate Vegetation
2024-06-30,35.4,45.5441,0.494,Moderate Vegetation
2024-06-30,35.4,45.5536,0.532,Moderate Vegetation
2024-06-30,35.4,45.5631,0.374,Moderate Vegetation
2024-06-30,35.4,45.5726,0.341,Moderate Vegetation
2024-06-30,35.4,45.5821,0.411,Moderate Vegetation
2024-06-30,35.4,45.5915,0.096,No Vegetation
